timestamp,zone_name,energy_type,generated_kwh,delivered_kwh,curtailed_kwh,revenue_eur,leakage_eur,sensor_status
2025-01-13,Fingal,Solar,3450.94,3207.17570309362314241,243.76429690637685759,272.6099347629579991766070309362314241,20.7199652370420353327929690637685759,Active (weight: 90)
2024-12-25,Dun Laoghaire-Rathdown,Solar,2393.3,1697.17584092520051315,696.12415907479948685,144.2599464786420605895084092520051315,59.1705535213579633434915907479948685,Active (weight: 90)
2025-06-26,Dublin City,Wind,2129.34,1849.704208623332609052,279.635791376667390948,157.22485773298329026646208623332609052,23.76904226701673102693791376667390948,Active (weight: 90)
2025-04-15,Dun Laoghaire-Rathdown,Solar,3864.89,3059.87041755642670849,805.01958244357329151,260.0889854922963008203541755642670849,68.4266645077037378285458244357329151,Active (weight: 90)
2024-07-06,Fingal,Solar,1607.02,1193.8451680577000438,413.1748319422999562,101.476839284904515661451680577000438,35.119860715095500408748319422999562,Noisy (weight: 5)
2025-03-12,South Dublin,Solar,3588.58,2704.042009724431585568,884.537990275568414432,229.84357082657671181370009724431585568,75.18572917342332407209990275568414432,Failed (weight: 5)
2025-01-30,Dublin City,Solar,4046.28,3116.587714834782656748,929.692285165217343252,264.90995576095655698945714834782656748,79.02384423904348347334285165217343252,Active (weight: 90)
2024-05-03,South Dublin,Solar,3069.47,2423.941577613891007032,645.528422386108992968,206.03503409718075983713577613891007032,54.86991590281927085756422386108992968,Active (weight: 90)
2025-04-01,Dublin City,Wind,4131.36,3174.768220389769287504,956.591779610230712496,269.85529873313042118552220389769287504,81.31030126686962012807779610230712496,Noisy (weight: 5)
2024-06-11,Dun Laoghaire-Rathdown,Solar,1885.32,1742.03029996388572968,143.28970003611427032,148.0725754969303044431029996388572968,12.1796245030697144100970003611427032,Noisy (weight: 5)
2024-02-04,Fingal,Wind,3481.0,2542.9467461474724256,938.0532538525275744,216.150473422535181605467461474724256,79.734526577464853204532538525275744,Noisy (weight: 5)
2024-04-23,Dublin City,Solar,1573.35,1485.25647207040814736,88.09352792959185264,126.2468001259847073781647207040814736,7.4879498740153083553352792959185264,Active (weight: 90)
2024-07-03,South Dublin,Wind,2863.93,2165.180241615672753901,698.749758384327246099,184.04032053733220573338741615672753901,59.39372946266782290591258384327246099,Failed (weight: 5)
2024-11-18,South Dublin,Solar,1726.3,1293.58946273605789006,432.71053726394210994,109.9551043325649335909946273605789006,36.7803956674350836720053726394210994,Active (weight: 90)
2024-03-10,South Dublin,Solar,2465.56,2361.35166247153479714,104.20833752846520286,200.7148913100804813704166247153479714,8.8577086899195432851833752846520286,Active (weight: 90)
2024-02-08,Fingal,Wind,3983.49,3557.746277016924297879,425.743722983075702121,302.40843354643860089717777016924297879,36.18821645356143893772222983075702121,Noisy (weight: 5)
2025-04-09,South Dublin,Wind,2316.91,2080.264033033221060257,236.645966966778939743,176.82244280782381092448533033221060257,20.11490719217621224461466966778939743,Active (weight: 90)
2024-03-11,Fingal,Solar,3201.0,3012.7021548735160929,188.2978451264839071,256.079683164248898023521548735160929,16.005316835751133986478451264839071,Active (weight: 90)
2025-02-21,Dublin City,Solar,1201.22,1021.487238769991103106,179.732761230008896894,86.82641529544925397888238769991103106,15.27728470455075803331761230008896894,Active (weight: 90)
2024-05-22,Dun Laoghaire-Rathdown,Wind,3271.71,2497.610396203747101771,774.099603796252898229,212.29688367731852862663896203747101771,65.79846632268150409046103796252898229,Failed (weight: 5)
2024-01-24,South Dublin,Solar,1404.92,1093.67228052470994804,311.24771947529005196,92.9621438446003565201228052470994804,26.4560561553996575290771947529005196,Failed (weight: 5)
2024-08-02,South Dublin,Solar,3478.53,3273.167611274727765852,205.362388725272234148,278.21924695835189282909611274727765852,17.45580304164814195620388725272234148,Noisy (weight: 5)
2024-09-02,Dublin City,Solar,3588.96,2840.064298396681503216,748.895701603318496784,241.40546536371795617400298396681503216,63.65613463628207971559701603318496784,Noisy (weight: 5)
2025-02-11,South Dublin,Solar,1592.99,1207.480817826918031173,385.509182173081968827,102.63586951528804472451317826918031173,32.76828048471197120538682173081968827,Active (weight: 90)
2024-07-16,Dun Laoghaire-Rathdown,Solar,3147.89,2424.227977196515845316,723.662022803484154684,206.05937806170387109413977196515845316,61.51127193829616038476022803484154684,Active (weight: 90)
2024-09-27,Dublin City,Wind,1074.29,1006.648221881954540259,67.641778118045459741,85.56509885996614598849721881954540259,5.74955114003386475440278118045459741,Failed (weight: 5)
2024-02-09,Fingal,Solar,2516.27,2014.368758506348424141,501.901241493651575859,171.22134447303963619567258506348424141,42.66160552696038896702741493651575859,Failed (weight: 5)
2024-07-13,Dublin City,Wind,1291.65,1073.352812392306218765,218.297187607693781235,91.23498905334603932855312392306218765,18.55526094665397358794687607693781235,Active (weight: 90)
2024-10-13,Fingal,Wind,4155.69,3001.285329286521685023,1154.404670713478314977,255.10925298935437323980829286521685023,98.12439701064566831709170713478314977,Failed (weight: 5)
2024-09-28,Dun Laoghaire-Rathdown,Wind,1816.23,1286.38558514529385413,529.84441485470614587,109.3427747373499904649058514529385413,45.0367752626500276973941485470614587,Failed (weight: 5)
2024-11-26,Dublin City,Solar,2030.53,1704.975736126943026264,325.554263873056973736,144.92293757079017428219736126943026264,27.67211242920984602310263873056973736,Failed (weight: 5)
2024-03-20,South Dublin,Wind,2435.73,2246.417400126733976142,189.312599873266023858,190.94547901077241043624400126733976142,16.09157098922761392105599873266023858,Noisy (weight: 5)
2024-02-15,South Dublin,Solar,2728.07,2316.38485280279453716,411.68514719720546284,196.8927124882375588224485280279453716,34.9932375117624684582514719720546284,Failed (weight: 5)
2025-05-20,Dun Laoghaire-Rathdown,Wind,1749.05,1547.26473078872692781,201.78526921127307219,131.5175021170418043364973078872692781,17.1517478829582131540026921127307219,Noisy (weight: 5)
2024-07-05,South Dublin,Solar,3318.72,3095.920389410976036672,222.799610589023963328,263.15323309993299407632389410976036672,18.93796690006703911087610589023963328,Noisy (weight: 5)
2024-08-27,Dun Laoghaire-Rathdown,Wind,2301.06,1869.18710110967702403,431.87289889032297597,158.8809035943225657344210110967702403,36.7091964056774572761789889032297597,Active (weight: 90)
2024-08-25,Fingal,Solar,1030.65,1006.52856646258068924,24.12143353741931076,85.5549281493193686506856646258068924,2.0503218506806416558143353741931076,Active (weight: 90)
2024-09-14,Dun Laoghaire-Rathdown,Solar,1959.81,1781.532405431935468104,178.277594568064531896,151.43025446171453260416405431935468104,15.15359553828548699393594568064531896,Failed (weight: 5)
2025-01-14,Dun Laoghaire-Rathdown,Wind,3063.31,2700.888677686787834196,362.421322313212165804,229.57553760337699291554677686787834196,30.80581239662303771755322313212165804,Failed (weight: 5)
2025-04-22,Dun Laoghaire-Rathdown,Wind,3910.91,3734.512438229784161623,176.397561770215838377,317.43355724953169108307938229784161623,14.99379275046834802602061770215838377,Failed (weight: 5)
2024-08-30,Dublin City,Wind,1442.25,1358.8527493299602403,83.3972506700397597,115.502483693046634014027493299602403,7.088766306953380408472506700397597,Failed (weight: 5)
2024-03-16,South Dublin,Wind,2119.78,1490.301064948456056972,629.478935051543943028,126.67559052061877974563064948456056972,53.50570947938124145216935051543943028,Failed (weight: 5)
2025-06-14,South Dublin,Solar,3196.9,2477.19847096968507898,719.70152903031492102,210.5618700324232564852847096968507898,61.1746299675767754837152903031492102,Active (weight: 90)
2024-06-04,South Dublin,Wind,1128.73,858.933313399987962893,269.796686600012037107,73.00933163899898543523813399987962893,22.93271836100102585206186600012037107,Active (weight: 90)
2025-02-28,Dun Laoghaire-Rathdown,Wind,2255.98,1857.246761601831350484,398.733238398168649516,157.86597473615568336360761601831350484,33.89232526384433919619238398168649516,Failed (weight: 5)
2024-07-07,Dun Laoghaire-Rathdown,Solar,2630.95,2173.644527800472733195,457.305472199527266805,184.75978486304020405802027800472733195,38.87096513695982225147972199527266805,Failed (weight: 5)
2025-02-07,Dublin City,Wind,3309.49,3198.121142906352377428,111.368857093647622572,271.84029714703998406259142906352377428,9.46635285296004903230857093647622572,Active (weight: 90)
2025-02-19,Dun Laoghaire-Rathdown,Solar,2018.9,1924.42819905066862872,94.47180094933137128,163.5763969193068526854819905066862872,8.0301030806931675035180094933137128,Active (weight: 90)
2024-12-18,Dublin City,Wind,3308.29,2566.310107379442825259,741.979892620557174741,218.13635912725266581011607379442825259,63.06829087274736727278392620557174741,Failed (weight: 5)
2024-12-30,Fingal,Wind,2678.7,2583.50947978143410133,95.19052021856589867,219.5983057814219244481447978143410133,8.0911942185781023388552021856589867,Noisy (weight: 5)
2024-05-04,Dun Laoghaire-Rathdown,Wind,2286.04,1900.193835326920826552,385.846164673079173448,161.51647600278828925885835326920826552,32.79692399721173360154164673079173448,Failed (weight: 5)
2025-06-14,Dublin City,Wind,3342.2,3235.24832227033982344,106.95167772966017656,274.9961073929789173448832227033982344,9.0908926070211160771167772966017656,Active (weight: 90)
2024-12-04,South Dublin,Wind,3479.06,3036.06995869860303868,442.99004130139696132,258.0659464893812886484995869860303868,37.6541535106187461421004130139696132,Active (weight: 90)
2024-03-11,Dun Laoghaire-Rathdown,Solar,1245.53,924.592880321466108467,320.937119678533891533,78.59039482732462846562380321466108467,27.27965517267538398967619678533891533,Failed (weight: 5)
2025-05-05,Dun Laoghaire-Rathdown,Wind,3179.3,2876.06111053792992966,303.23888946207007034,244.4651943957240727817111053792992966,25.7753056042759590112888946207007034,Active (weight: 90)
2024-03-26,Fingal,Solar,2058.38,1564.721751415545683138,493.658248584454316862,133.00134887032139871394751415545683138,41.96095112967862186985248584454316862,Noisy (weight: 5)
2024-07-21,South Dublin,Solar,2031.38,1791.863663430302185802,239.516336569697814198,152.30841139157570371180663430302185802,20.35888860842431660199336569697814198,Active (weight: 90)
2025-02-27,Fingal,Solar,3654.57,3154.431973104578045985,500.138026895421954015,268.12671771388916545304473104578045985,42.51173228611087109265526895421954015,Active (weight: 90)
2024-09-07,Dun Laoghaire-Rathdown,Wind,1008.13,813.552060707343236431,194.577939292656763569,69.15192516012418323215560707343236431,16.53912483987582684914439292656763569,Failed (weight: 5)
2024-06-26,Dun Laoghaire-Rathdown,Solar,1284.59,993.563908459668206503,291.026091540331793497,84.45293221907180748839408459668206503,24.73721778092820535750591540331793497,Failed (weight: 5)
2024-12-19,Dun Laoghaire-Rathdown,Wind,1592.03,1559.779117141125588576,32.250882858874411424,132.58122495699569062675117141125588576,2.74132504300432529354882858874411424,Noisy (weight: 5)
2025-05-21,Fingal,Solar,1979.2,1881.0134986168486904,98.1865013831513096,159.886147382432157494134986168486904,8.345852617567862297865013831513096,Active (weight: 90)
2025-01-11,South Dublin,Wind,2998.7,2874.01987727227975693,124.68012272772024307,244.2916895681438080792487727227975693,10.5978104318562219077512272772024307,Active (weight: 90)
2024-09-08,Fingal,Wind,1422.72,1184.721952857255027072,237.998047142744972928,100.70136599286668914833952857255027072,20.22983400713332507886047142744972928,Failed (weight: 5)
2025-03-26,Dun Laoghaire-Rathdown,Solar,3486.34,3103.103855757158072534,383.236144242841927466,263.76382773935846719642855757158072534,32.57507226064156766697144242841927466,Noisy (weight: 5)
2025-04-06,Dun Laoghaire-Rathdown,Wind,2840.52,2128.2285732960283344,712.2914267039716656,180.899428730162429706285732960283344,60.544771269837598698914267039716656,Active (weight: 90)
2024-06-12,South Dublin,Solar,3107.83,2677.006838025329811826,430.823161974670188174,227.54558123215306077527838025329811826,36.61996876784697030302161974670188174,Noisy (weight: 5)
2024-04-27,Dun Laoghaire-Rathdown,Solar,939.42,813.830645709569887542,125.589354290430112458,69.17560488531344857937645709569887542,10.67509511468656081482354290430112458,Active (weight: 90)
2024-11-12,Fingal,Solar,1756.03,1570.945524489541397904,185.084475510458602096,133.53036958161103453129524489541397904,15.73218041838898302900475510458602096,Noisy (weight: 5)
2024-10-24,Fingal,Wind,1341.44,1114.9331832322435584,226.5068167677564416,94.769320574740713613331832322435584,19.253079425259299801068167677564416,Noisy (weight: 5)
2025-04-10,Dun Laoghaire-Rathdown,Wind,3738.49,2949.939378145322460268,788.550621854677539732,250.74484714235243862217378145322460268,67.02680285764759876272621854677539732,Failed (weight: 5)
2024-03-14,South Dublin,Solar,3997.5,3611.51770626540770175,385.98229373459229825,306.9790050325596907639270626540770175,32.8084949674403492110729373459229825,Failed (weight: 5)
2024-11-25,South Dublin,Wind,1129.51,1037.681355873444355841,91.828644126555644159,88.20291524924278062329855873444355841,7.80543475075723067180144126555644159,Failed (weight: 5)
2024-12-08,Dun Laoghaire-Rathdown,Solar,1082.31,1001.216500670511910635,81.093499329488089365,85.10340255699352241614000670511910635,6.89294744300648840695999329488089365,Noisy (weight: 5)
2024-07-14,Fingal,Solar,3254.76,2898.691435602073055736,356.068564397926944264,246.38877202617623872447435602073055736,30.26582797382379382312564397926944264,Failed (weight: 5)
2024-09-28,South Dublin,Solar,3121.73,2549.520707598997123059,572.209292401002876941,216.70926014591478095522207598997123059,48.63778985408525026207792401002876941,Failed (weight: 5)
2025-06-23,Fingal,Solar,979.91,839.666754397842010493,140.243245602157989507,71.37167412381657928857254397842010493,11.92067587618343051052745602157989507,Noisy (weight: 5)
2024-11-05,Dublin City,Wind,3336.69,2472.972924416251142823,863.717075583748857177,210.20269857538137186968424416251142823,73.41595142461866149721575583748857177,Failed (weight: 5)
2024-08-09,South Dublin,Solar,989.17,955.756670995147338499,33.413329004852661501,81.23931703458753332998170995147338499,2.84013296541247656171829004852661501,Active (weight: 90)
2025-04-21,Dun Laoghaire-Rathdown,Solar,1444.74,1039.340685009888502164,405.399314990111497836,88.34395822584053307734685009888502164,34.45894177415948137005314990111497836,Failed (weight: 5)
2024-02-19,South Dublin,Wind,1676.88,1312.53311896084615716,364.34688103915384284,111.5653151116719364839311896084615716,30.9694848883280802848688103915384284,Failed (weight: 5)
2025-01-24,Dublin City,Wind,1761.78,1286.572672497537663366,475.207327502462336634,109.35867716229071425183672497537663366,40.39262283770930336596327502462336634,Noisy (weight: 5)
2025-04-19,Fingal,Wind,2237.49,1696.108808367884267811,541.381191632115732189,144.16924871127017972502308367884267811,46.01740128872984264987691632115732189,Failed (weight: 5)
2024-03-21,Dublin City,Wind,1371.29,1224.070661846330896742,147.219338153669103258,104.04600625693813846377661846330896742,12.51364374306187524912338153669103258,Noisy (weight: 5)
2024-10-01,Dublin City,Wind,975.33,802.634739053441625432,172.695260946558374568,68.22395281954254618806739053441625432,14.67909718045746356523260946558374568,Failed (weight: 5)
2024-07-17,Dublin City,Wind,3498.19,2958.385232192003184166,539.804767807996815834,251.46274473632030023796232192003184166,45.88340526367973474393767807996815834,Active (weight: 90)
2025-02-08,Fingal,Solar,1404.87,1341.911784925921546653,62.958215074078453347,114.06250171870334488462284925921546653,5.35144828129666916407715074078453347,Failed (weight: 5)
2024-10-18,Fingal,Solar,1588.58,1479.770455563555215522,108.809544436444784478,125.78048872290220811707455563555215522,9.24881127709780776872544436444784478,Active (weight: 90)
2024-03-07,Fingal,Solar,1393.29,1223.8900235200527021,169.3999764799472979,104.030651999204491917400235200527021,14.398998000795522015499764799472979,Noisy (weight: 5)
2024-09-02,Fingal,Wind,3127.99,3009.997636872648479467,117.992363127351520533,255.84979913417515085467136872648479467,10.02935086582488042522863127351520533,Active (weight: 90)
2025-01-05,Fingal,Wind,2349.97,1831.962512968115118941,518.007487031884881059,155.71681360228980342961012968115118941,44.03063639771022007008987031884881059,Noisy (weight: 5)
2024-10-12,Dun Laoghaire-Rathdown,Wind,3310.97,2834.962247608555280177,476.007752391444719823,240.97179104672722716466747608555280177,40.46065895327280594503252391444719823,Active (weight: 90)
2024-06-04,South Dublin,Solar,2507.7,1868.917644537707244,638.782355462292756,158.85799978570513442917644537707244,54.29650021429489064782355462292756,Active (weight: 90)
2024-01-21,Fingal,Solar,1240.26,868.56653533828535637,371.69346466171464363,73.8281555037542639771153533828535637,31.5939444962457484254846466171464363,Failed (weight: 5)
2024-04-05,South Dublin,Wind,1517.31,1148.116385616488506575,369.193614383511493425,97.58989277740153454003885616488506575,31.38145722259848063306114383511493425,Active (weight: 90)
2025-03-11,Fingal,Wind,1151.07,953.565372163943599734,197.504627836056400266,81.05305663393521551304372163943599734,16.78789336606479599765627836056400266,Failed (weight: 5)
2024-02-07,Dun Laoghaire-Rathdown,Solar,914.54,798.30829930410740918,116.23170069589259082,67.8562054408491377633829930410740918,9.8796945591508713820170069589259082,Noisy (weight: 5)
2024-09-26,South Dublin,Wind,872.92,644.680990212545682808,228.239009787454317192,54.79788416806638948548990212545682808,19.40031583193361924371009787454317192,Active (weight: 90)
2024-09-14,Dun Laoghaire-Rathdown,Wind,3422.59,2630.562564003545711865,792.027435996454288135,223.59781794030141181415064003545711865,67.32233205969862241174935996454288135,Active (weight: 90)
2024-05-08,Fingal,Wind,1269.56,1233.150017358915071508,36.409982641084928492,104.81775147550779340968017358915071508,3.09484852449221928591982641084928492,Active (weight: 90)
2025-02-15,Dun Laoghaire-Rathdown,Wind,1614.19,1456.756985202067799084,157.433014797932200916,123.82434374217577748970985202067799084,13.38180625782423865219014797932200916,Failed (weight: 5)
2025-04-29,Fingal,Wind,1432.86,1045.409028525193093476,387.450971474806906524,88.85976742464142339955028525193093476,32.93333257535859092904971474806906524,Active (weight: 90)
2025-06-13,Dun Laoghaire-Rathdown,Solar,887.21,853.102120573249994077,34.107879426750005923,72.51368024872625802756620573249994077,2.89916975127375084453379426750005923,Failed (weight: 5)
2024-04-19,Fingal,Wind,1567.36,1418.7393097217217824,148.6206902782782176,120.592841326346365691393097217217824,12.632758673653649982206902782782176,Active (weight: 90)
2024-12-25,South Dublin,Solar,1887.91,1394.732203408598171014,493.177796591401828986,118.55223728973085848351203408598171014,41.92011271026916039558796591401828986,Failed (weight: 5)
2024-10-28,Dun Laoghaire-Rathdown,Wind,4001.26,3255.376511451816973816,745.883488548183026184,276.70700347340447532812511451816973816,63.40009652659556468447488548183026184,Failed (weight: 5)
2024-12-28,Dun Laoghaire-Rathdown,Wind,2727.74,1989.01825365796848052,738.72174634203151948,169.0665515609273407343825365796848052,62.7913484390726865430174634203151948,Noisy (weight: 5)
2024-04-16,Fingal,Solar,853.03,657.839298075923434057,195.190701924076565943,55.91634033645349847323798075923434057,16.59120966354651005706201924076565943,Noisy (weight: 5)
2025-01-16,Fingal,Wind,2758.51,2622.433243510125203265,136.076756489874796735,222.90682569836066850185743510125203265,11.56652430163935908324256489874796735,Failed (weight: 5)
2024-11-15,Dublin City,Solar,2959.31,2720.231213791995944593,239.078786208004055407,231.21965317231968249271713791995944593,20.32169682768034710038286208004055407,Noisy (weight: 5)
2024-09-15,Dun Laoghaire-Rathdown,Solar,3104.0,2956.209817196642528,147.790182803357472,251.27783446171464444209817196642528,12.56216553828538659790182803357472,Noisy (weight: 5)
2024-12-23,Fingal,Solar,2796.6,2176.6394217669490806,619.9605782330509194,185.014350850190693617394217669490806,52.696649149809334348605782330509194,Failed (weight: 5)
2025-04-09,South Dublin,Wind,2527.91,2024.542513579984626151,503.367486420015373849,172.08611365429871346826013579984626151,42.78623634570131181083986420015373849,Active (weight: 90)
2024-10-23,South Dublin,Wind,3316.29,2389.232860867801767702,927.057139132198232298,203.08479317376317414699860867801767702,78.79985682623685901590139132198232298,Noisy (weight: 5)
2024-03-31,Fingal,Solar,3494.79,2745.548319424982969196,749.241680575017030804,233.37160715112357983714319424982969196,63.68554284887645511075680575017030804,Active (weight: 90)
2024-08-06,South Dublin,Solar,2138.53,1975.519363496421294883,163.010636503578705117,167.91914589719582982024863496421294883,13.85590410280419156505136503578705117,Noisy (weight: 5)
2024-06-25,South Dublin,Wind,3689.88,2752.810050611576467824,937.069949388423532176,233.98885430198402729314050611576467824,79.65094569801600960565949388423532176,Active (weight: 90)
2024-04-08,South Dublin,Solar,3628.56,3142.649655809188202808,485.910344190811797192,267.12522074378102866517655809188202808,41.30237925621900762042344190811797192,Active (weight: 90)
2024-07-30,South Dublin,Wind,2270.86,1733.49945679024378999,537.36054320975621001,147.3474538271707394841445679024378999,45.6756461728292832244554320975621001,Active (weight: 90)
2024-01-03,South Dublin,Solar,3689.96,3122.1306622302924742,567.8293377697075258,265.381106289574891528306622302924742,48.265493710425145371293377697075258,Active (weight: 90)
2024-07-14,Fingal,Wind,3300.39,2802.101660565843525912,498.288339434156474088,238.17864114809672772353660565843525912,42.35450885190330528036339434156474088,Failed (weight: 5)
2025-02-14,Dun Laoghaire-Rathdown,Solar,2937.08,2733.16194000686695876,203.91805999313304124,232.3187649005837188262194000686695876,17.3330350994163105445805999313304124,Active (weight: 90)
2024-10-25,South Dublin,Solar,1941.65,1722.16778894124004769,219.48221105875995231,146.3842620600054212753278894124004769,18.6559879399945981411721105875995231,Failed (weight: 5)
2024-04-12,Fingal,Wind,1688.37,1347.828181425461914395,340.541818574538085605,114.56539542116427620185681425461914395,28.94605457883574068184318574538085605,Noisy (weight: 5)
2024-02-21,Dun Laoghaire-Rathdown,Wind,1747.17,1240.035048988935726591,507.134951011064273409,105.40297916405954916058548988935726591,43.10647083594046831111451011064273409,Active (weight: 90)
2025-03-30,Dublin City,Solar,3733.86,3259.025099204715363822,474.834900795284636178,277.01713343240083851512099204715363822,40.36096656759919882347900795284636178,Active (weight: 90)
2024-06-27,Dublin City,Solar,3790.34,3024.833463603176068934,765.506536396823931066,257.11084440626999610772463603176068934,65.06805559373004179567536396823931066,Noisy (weight: 5)
2024-09-16,Fingal,Solar,3995.2,3168.00550111840093376,827.19449888159906624,269.2804675950641110496550111840093376,70.3115324049359289023449888159906624,Noisy (weight: 5)
2025-05-13,Dublin City,Solar,3450.16,2678.508529742493305928,771.651470257506694072,227.67322502811195778896529742493305928,65.59037497188807671263470257506694072,Noisy (weight: 5)
2024-09-13,Fingal,Wind,1804.11,1445.023841442900518415,359.086158557099481585,122.82702652264655851551341442900518415,30.52232347735345952558658557099481585,Failed (weight: 5)
2025-02-26,Fingal,Wind,3242.77,3172.461021829837396991,70.308978170162603009,269.65918685553621046884521829837396991,5.97626314446382195885478170162603009,Noisy (weight: 5)
2024-02-19,Dublin City,Wind,1426.45,1236.133400956064993135,190.316599043935006865,105.07133908126553677780900956064993135,16.17691091873447748669099043935006865,Noisy (weight: 5)
2025-01-03,Dun Laoghaire-Rathdown,Wind,2345.68,2237.690894491237310776,107.989105508762689224,190.20372603175519379286894491237310776,9.17907396824482966393105508762689224,Failed (weight: 5)
2024-01-11,South Dublin,Wind,2222.46,1839.753686767070764134,382.706313232929235866,156.37906337520103334892686767070764134,32.53003662479898887567313232929235866,Noisy (weight: 5)
2025-02-09,South Dublin,Solar,810.37,696.78287282963655087,113.58712717036344913,59.2265441905191137917787282963655087,9.6549058094808943119212717036344913,Active (weight: 90)
2025-04-23,South Dublin,Solar,2702.98,2636.763071995421145504,66.216928004578854496,224.12486111961082373547071995421145504,5.62843888038920329432928004578854496,Active (weight: 90)
2024-07-18,Dublin City,Solar,2172.95,1848.39796749407002892,324.55203250592997108,157.1138272369959709421796749407002892,27.5869227630040507873203250592997108,Noisy (weight: 5)
2024-03-22,South Dublin,Wind,1749.7,1354.11215687191153726,395.58784312808846274,115.0995333341124942082215687191153726,33.6249666658875232887784312808846274,Active (weight: 90)
2024-03-17,Dublin City,Wind,2781.52,2609.427576258042851864,172.092423741957148136,221.80134398193366850271576258042851864,14.62785601806635931248423741957148136,Active (weight: 90)
2025-03-15,South Dublin,Wind,2664.76,1890.708707378692125316,774.051292621307874684,160.71024012718884955894707378692125316,65.79435987281117708865292621307874684,Noisy (weight: 5)
2024-08-29,Fingal,Solar,3572.25,3381.9710434998814656,190.2789565001185344,287.467538697489958395710434998814656,16.173711302510077326789565001185344,Failed (weight: 5)
2024-06-02,Dublin City,Solar,4102.65,3701.032301431447313445,401.617698568552686555,314.58774562167305865314801431447313445,34.13750437832698237335198568552686555,Noisy (weight: 5)
2024-02-13,Dun Laoghaire-Rathdown,Solar,3091.05,3020.98091794795175157,70.06908205204824843,256.7833780255759290932591794795175157,5.9558719744241018172408205204824843,Failed (weight: 5)
2024-12-04,Dun Laoghaire-Rathdown,Solar,1001.02,827.79430061374097327,173.22569938625902673,70.3625155521679910058930061374097327,14.7241844478320190043069938625902673,Failed (weight: 5)
2025-03-16,South Dublin,Solar,1023.13,998.066736575533304765,25.063263424466695235,84.83567260892034088569236575533304765,2.13037739107966934560763424466695235,Active (weight: 90)
2025-05-27,Fingal,Solar,1710.59,1564.596846978162579078,145.993153021837420922,132.99073199314383486759846978162579078,12.40941800685618223830153021837420922,Noisy (weight: 5)
2025-05-28,Dublin City,Wind,1973.73,1387.1118139306856604,586.6181860693143396,117.904504184108295005118139306856604,49.862545815891724732181860693143396,Active (weight: 90)
2025-05-06,Fingal,Wind,1398.75,1034.298856919785857,364.451143080214143,87.91540283818180818798856919785857,30.97834716181820579951143080214143,Noisy (weight: 5)
2024-03-15,Dublin City,Solar,4005.8,3347.1852544855903667,658.6147455144096333,284.510746631275214641352544855903667,55.982253368724825416647455144096333,Failed (weight: 5)
2024-02-19,Dublin City,Solar,3381.92,2934.807822547907771296,447.112177452092228704,249.45866491657218990823822547907771296,38.00453508342784391096177452092228704,Failed (weight: 5)
2025-04-09,Fingal,Solar,1912.95,1588.93023290113445346,324.01976709886554654,135.0590697965964444334023290113445346,27.5416802034035746960976709886554654,Active (weight: 90)
2024-05-05,Dublin City,Solar,4081.1,3448.63092708750160857,632.46907291249839143,293.1336288024376712147592708750160857,53.7598711975623695962407291249839143,Active (weight: 90)
2025-04-26,Dun Laoghaire-Rathdown,Solar,3917.03,2757.692229674585729617,1159.337770325414270383,234.40383952233981459436729674585729617,98.54371047766022457593270325414270383,Failed (weight: 5)
2024-01-23,Fingal,Wind,1542.65,1234.708233106006250415,307.941766893993749585,104.95019981401054363235733106006250415,26.17505018598947179414266893993749585,Noisy (weight: 5)
2025-03-25,Dublin City,Wind,1357.08,1108.149705726826368924,248.930294273173631076,94.19272498678025244003705726826368924,21.15907501321976113076294273173631076,Failed (weight: 5)
2024-02-25,Dublin City,Wind,1817.67,1689.39792577421355513,128.27207422578644487,143.5988236908081690800292577421355513,10.9031263091918490966707422578644487,Failed (weight: 5)
2025-06-11,Dun Laoghaire-Rathdown,Solar,3499.96,2510.659586092131336052,989.300413907868663948,213.40606481783118867101586092131336052,84.09053518216884632858413907868663948,Noisy (weight: 5)
2025-01-19,South Dublin,Solar,2637.92,1918.614269324084537744,719.305730675915462256,163.08221289254720489438269324084537744,61.14098710745282148481730675915462256,Failed (weight: 5)
2025-05-08,Dun Laoghaire-Rathdown,Wind,1768.1,1312.77381807174925971,455.32618192825074029,111.5857745360987002030881807174925971,38.7027254639013174779118192825074029,Noisy (weight: 5)
2024-04-14,Dublin City,Solar,2163.37,1841.285714533962850637,322.084285466037149363,156.50928573538686071700214533962850637,27.37716426461316091669785466037149363,Failed (weight: 5)
2024-05-16,Fingal,Wind,2712.46,2269.359474000963541472,443.100525999036458528,192.89555529008192371871474000963541472,37.66354470991810340588525999036458528,Active (weight: 90)
2025-04-27,Dublin City,Solar,2197.55,1629.49756384302129489,568.05243615697870511,138.5072929266568263606256384302129489,48.2844570733431956148743615697870511,Failed (weight: 5)
2024-06-12,Dublin City,Wind,3665.55,2822.0836147965132462,843.4663852034867538,239.877107257703654147836147965132462,71.694642742296382507663852034867538,Failed (weight: 5)
2024-09-25,Fingal,Wind,800.67,581.919241656526341711,218.750758343473658289,49.46313554080474486462741656526341711,18.59381445919526314207258343473658289,Active (weight: 90)
2024-03-12,Dublin City,Wind,2680.38,2083.613020383584281914,596.766979616415718086,177.10710673260468479882020383584281914,50.72519326739534200497979616415718086,Noisy (weight: 5)
2025-03-02,Fingal,Wind,1310.39,933.984651969561284898,376.405348030438715102,79.38869541741271855617651969561284898,31.99445458258729454772348030438715102,Active (weight: 90)
